id;annotations/0/id;annotations/0/completed_by;annotations/0/result/0/original_width;annotations/0/result/0/original_height;annotations/0/result/0/image_rotation;annotations/0/result/0/value/x;annotations/0/result/0/value/y;annotations/0/result/0/value/width;annotations/0/result/0/value/height;annotations/0/result/0/value/rotation;annotations/0/result/0/value/rectanglelabels/0;annotations/0/result/0/id;annotations/0/result/0/from_name;annotations/0/result/0/to_name;annotations/0/result/0/type;annotations/0/result/0/origin;annotations/0/was_cancelled;annotations/0/ground_truth;annotations/0/created_at;annotations/0/updated_at;annotations/0/lead_time;annotations/0/result_count;annotations/0/task;annotations/0/project;annotations/0/parent_prediction;annotations/0/parent_annotation;file_upload;data/image;created_at;updated_at;inner_id;total_annotations;cancelled_annotations;total_predictions;comment_count;unresolved_comment_count;last_comment_updated_at;project;updated_by;drafts/0/id;drafts/0/user;drafts/0/created_username;drafts/0/created_ago;drafts/0/result/0/original_width;drafts/0/result/0/original_height;drafts/0/result/0/image_rotation;drafts/0/result/0/value/x;drafts/0/result/0/value/y;drafts/0/result/0/value/width;drafts/0/result/0/value/height;drafts/0/result/0/value/rotation;drafts/0/result/0/value/rectanglelabels/0;drafts/0/result/0/id;drafts/0/result/0/from_name;drafts/0/result/0/to_name;drafts/0/result/0/type;drafts/0/result/0/origin;drafts/0/lead_time;drafts/0/was_postponed;drafts/0/created_at;drafts/0/updated_at;drafts/0/task;drafts/0/annotation
473;474;1;480;480;0;50.37406483790524;46.13466334164588;22.194513715710723;18.952618453865338;0;7;6sbgpCawow;label;image;rectanglelabels;manual;false;false;2023-01-04T03:48:04.818076Z;2023-01-04T03:48:04.818149Z;10.637;0;473;1;;;84ce732a-d20_wood1008.jpg;/data/upload/1/84ce732a-d20_wood1008.jpg;2023-01-04T03:41:56.428782Z;2023-01-04T03:48:07.806357Z;473;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
474;475;1;480;480;0;48.87780548628429;26.433915211970078;19.45137157107232;20.698254364089774;0;7;wlWcQTBGBU;label;image;rectanglelabels;manual;false;false;2023-01-04T03:48:19.305490Z;2023-01-04T03:48:19.305517Z;9.14;0;474;1;;;e0cc3acd-d20_color181.jpg;/data/upload/1/e0cc3acd-d20_color181.jpg;2023-01-04T03:41:56.428839Z;2023-01-04T03:48:23.828187Z;474;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
475;476;1;480;480;0;43.39152119700747;33.16708229426435;19.201995012468828;18.952618453865338;0;7;iA-gnphQH0;label;image;rectanglelabels;manual;false;false;2023-01-04T03:48:39.865944Z;2023-01-04T03:48:39.865971Z;13.594;0;475;1;;;84de873b-d20_color266.jpg;/data/upload/1/84de873b-d20_color266.jpg;2023-01-04T03:41:56.428920Z;2023-01-04T03:48:42.838871Z;475;1;0;0;0;0;;1;1;11;almudenaramirez607@gmail.com;almudenaramirez607@gmail.com, 1;22 hours, 51 minutes;480;480;0;43.39152119700747;33.16708229426435;19.201995012468828;18.952618453865338;0;7;iA-gnphQH0;label;image;rectanglelabels;manual;13.012;false;2023-01-04T03:48:38.929992Z;2023-01-04T03:48:38.930023Z;475;
476;477;1;480;480;0;46.1346633416459;26.184538653366584;23.69077306733167;19.45137157107232;0;7;CLc6YWo3-Q;label;image;rectanglelabels;manual;false;false;2023-01-04T03:48:53.313333Z;2023-01-04T03:48:53.313359Z;8.276;0;476;1;;;c276c5ab-d20_color210.jpg;/data/upload/1/c276c5ab-d20_color210.jpg;2023-01-04T03:41:56.428989Z;2023-01-04T03:48:56.494349Z;476;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
477;478;1;480;480;0;40.64837905236909;31.920199501246884;21.69576059850374;16.957605985037407;0;7;GuAXbWwVT7;label;image;rectanglelabels;manual;false;false;2023-01-04T03:49:09.217015Z;2023-01-04T03:49:09.217042Z;10.62;0;477;1;;;35d1cfe4-d20_color156.jpg;/data/upload/1/35d1cfe4-d20_color156.jpg;2023-01-04T03:41:56.429055Z;2023-01-04T03:49:12.384159Z;477;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
478;479;1;480;480;0;48.6284289276808;38.65336658354116;22.942643391521198;19.950124688279303;0;7;beNbUlmyZM;label;image;rectanglelabels;manual;false;false;2023-01-04T03:49:28.560546Z;2023-01-04T03:49:28.560573Z;13.808;0;478;1;;;febd4fb6-d20_wood1006.jpg;/data/upload/1/febd4fb6-d20_wood1006.jpg;2023-01-04T03:41:56.429112Z;2023-01-04T03:49:31.515306Z;478;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
479;480;1;480;480;0;43.39152119700748;32.418952618453865;19.950124688279303;18.453865336658353;0;7;NeyyCGOAMm;label;image;rectanglelabels;manual;false;false;2023-01-04T03:49:57.480725Z;2023-01-04T03:49:57.480757Z;11.507;0;479;1;;;5b400eca-d20_color158.jpg;/data/upload/1/5b400eca-d20_color158.jpg;2023-01-04T03:41:56.429176Z;2023-01-04T03:50:00.435267Z;479;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
480;481;1;480;480;0;37.905236907730675;37.65586034912718;20.199501246882793;17.705735660847875;0;7;IDnMpjkiYs;label;image;rectanglelabels;manual;false;false;2023-01-04T03:50:24.678603Z;2023-01-04T03:50:24.678630Z;21.801;0;480;1;;;594bbfdd-d20_wood0963.jpg;/data/upload/1/594bbfdd-d20_wood0963.jpg;2023-01-04T03:41:56.429265Z;2023-01-04T03:50:27.656968Z;480;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
481;482;1;480;480;0;38.90274314214464;54.61346633416459;21.44638403990025;17.705735660847875;0;7;5RGvewq8Qw;label;image;rectanglelabels;manual;false;false;2023-01-04T03:50:40.149916Z;2023-01-04T03:50:40.149946Z;9.783;0;481;1;;;22745cb9-d20_wood0954.jpg;/data/upload/1/22745cb9-d20_wood0954.jpg;2023-01-04T03:41:56.429417Z;2023-01-04T03:50:43.067328Z;481;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
482;483;1;480;480;0;42.394014962593516;33.915211970074814;19.201995012468828;15.960099750623442;0;7;ec4xAgLAmz;label;image;rectanglelabels;manual;false;false;2023-01-04T03:50:55.962033Z;2023-01-04T03:50:55.962790Z;10.46;0;482;1;;;6a3f51bf-d20_color154.jpg;/data/upload/1/6a3f51bf-d20_color154.jpg;2023-01-04T03:41:56.429687Z;2023-01-04T03:50:59.194227Z;482;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
483;484;1;480;480;0;47.63092269326683;62.8428927680798;20.199501246882793;18.70324189526185;0;7;MWA-lYJ16x;label;image;rectanglelabels;manual;false;false;2023-01-04T03:51:13.577615Z;2023-01-04T03:51:13.577643Z;11.63;0;483;1;;;82fa0f14-d20_wood1015.jpg;/data/upload/1/82fa0f14-d20_wood1015.jpg;2023-01-04T03:41:56.429810Z;2023-01-04T03:51:16.743887Z;483;1;0;0;0;0;;1;1;12;almudenaramirez607@gmail.com;almudenaramirez607@gmail.com, 1;22 hours, 48 minutes;480;480;0;47.63092269326683;62.8428927680798;20.199501246882793;18.70324189526185;0;7;MWA-lYJ16x;label;image;rectanglelabels;manual;11.417;false;2023-01-04T03:51:12.574059Z;2023-01-04T03:51:12.574088Z;483;
484;485;1;480;480;0;40.89775561097258;33.16708229426434;20.698254364089774;20.698254364089774;0;7;nhak0KTXGL;label;image;rectanglelabels;manual;false;false;2023-01-04T03:51:29.589563Z;2023-01-04T03:51:29.589591Z;10.837;0;484;1;;;5b0fe6e5-d20_wood1000.jpg;/data/upload/1/5b0fe6e5-d20_wood1000.jpg;2023-01-04T03:41:56.429867Z;2023-01-04T03:51:33.070004Z;484;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
485;486;1;480;480;0;46.38403990024938;31.67082294264339;14.713216957605985;15.46134663341646;0;7;c20Cnc3KhK;label;image;rectanglelabels;manual;false;false;2023-01-04T03:51:43.517076Z;2023-01-04T03:51:43.517104Z;6.687;0;485;1;;;0df53b8c-d20_color143.jpg;/data/upload/1/0df53b8c-d20_color143.jpg;2023-01-04T03:41:56.429912Z;2023-01-04T03:51:46.752730Z;485;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
486;487;1;480;480;0;42.394014962593516;26.683291770573565;19.45137157107232;18.952618453865338;0;7;ilc1ZxNblP;label;image;rectanglelabels;manual;false;false;2023-01-04T03:51:58.660978Z;2023-01-04T03:51:58.661005Z;9.674;0;486;1;;;d9930329-d20_color288.jpg;/data/upload/1/d9930329-d20_color288.jpg;2023-01-04T03:41:56.429958Z;2023-01-04T03:52:01.695872Z;486;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
487;488;1;480;480;0;50.12468827930174;28.92768079800499;18.70324189526185;18.453865336658353;0;7;tb2QB66nmQ;label;image;rectanglelabels;manual;false;false;2023-01-04T03:52:12.153559Z;2023-01-04T03:52:12.153594Z;8.392;0;487;1;;;3d1c3f8c-d20_color199.jpg;/data/upload/1/3d1c3f8c-d20_color199.jpg;2023-01-04T03:41:56.430115Z;2023-01-04T03:52:15.648635Z;487;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
488;489;1;480;480;0;32.668329177057366;38.403990024937656;19.950124688279303;18.204488778054863;0;7;jjKxu2hRsA;label;image;rectanglelabels;manual;false;false;2023-01-04T03:52:37.344743Z;2023-01-04T03:52:37.344774Z;6.789;0;488;1;;;dcf8756f-d20_wood0969.jpg;/data/upload/1/dcf8756f-d20_wood0969.jpg;2023-01-04T03:41:56.430161Z;2023-01-04T03:52:41.743469Z;488;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
489;490;1;480;480;0;47.880299251870326;33.41645885286784;21.44638403990025;16.957605985037407;0;7;x49bAh19gj;label;image;rectanglelabels;manual;false;false;2023-01-04T03:52:54.531626Z;2023-01-04T03:52:54.531653Z;10.524;0;489;1;;;398889a0-d20_color246.jpg;/data/upload/1/398889a0-d20_color246.jpg;2023-01-04T03:41:56.430205Z;2023-01-04T03:52:57.499024Z;489;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
490;491;1;480;480;0;42.394014962593516;35.16209476309227;21.197007481296758;14.713216957605985;0;7;vQx76SwpCf;label;image;rectanglelabels;manual;false;false;2023-01-04T03:53:06.807027Z;2023-01-04T03:53:06.807054Z;6.98;0;490;1;;;ab83b0ab-d20_color264.jpg;/data/upload/1/ab83b0ab-d20_color264.jpg;2023-01-04T03:41:56.430249Z;2023-01-04T03:53:09.605548Z;490;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
491;492;1;480;480;0;37.4064837905237;44.38902743142145;20.947630922693268;18.952618453865338;0;7;qU2SQ-1dG5;label;image;rectanglelabels;manual;false;false;2023-01-04T03:53:21.171514Z;2023-01-04T03:53:21.171541Z;9.154;0;491;1;;;3f78ed1e-d20_wood0959.jpg;/data/upload/1/3f78ed1e-d20_wood0959.jpg;2023-01-04T03:41:56.430293Z;2023-01-04T03:53:24.444887Z;491;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
492;493;1;480;480;0;38.65336658354116;54.36408977556109;21.945137157107226;19.45137157107232;0;7;G-DZlwF5gM;label;image;rectanglelabels;manual;false;false;2023-01-04T03:53:35.692221Z;2023-01-04T03:53:35.692250Z;8.769;0;492;1;;;ba7e777b-d20_wood0952.jpg;/data/upload/1/ba7e777b-d20_wood0952.jpg;2023-01-04T03:41:56.430336Z;2023-01-04T03:53:39.279574Z;492;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
493;494;1;480;480;0;49.87531172069826;25.935162094763093;18.952618453865338;20.947630922693268;0;7;G14jqKY-Ez;label;image;rectanglelabels;manual;false;false;2023-01-04T03:53:55.186707Z;2023-01-04T03:53:55.186735Z;12.993;0;493;1;;;a57dce72-d20_color182.jpg;/data/upload/1/a57dce72-d20_color182.jpg;2023-01-04T03:41:56.430379Z;2023-01-04T03:53:58.383131Z;493;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
494;495;1;480;480;0;51.87032418952619;29.67581047381546;16.209476309226932;15.960099750623442;0;7;oNo73BkH16;label;image;rectanglelabels;manual;false;false;2023-01-04T03:54:09.793575Z;2023-01-04T03:54:09.793612Z;8.723;0;494;1;;;dbabfbbd-d20_color082.jpg;/data/upload/1/dbabfbbd-d20_color082.jpg;2023-01-04T03:41:56.430458Z;2023-01-04T03:54:13.818114Z;494;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
495;496;1;480;480;0;38.90274314214464;45.885286783042396;20.947630922693268;22.942643391521198;0;7;vK_Q75XrS9;label;image;rectanglelabels;manual;false;false;2023-01-04T03:54:26.617203Z;2023-01-04T03:54:26.617229Z;10.508;0;495;1;;;f93256c7-d20_wood0958.jpg;/data/upload/1/f93256c7-d20_wood0958.jpg;2023-01-04T03:41:56.430527Z;2023-01-04T03:54:29.705043Z;495;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
496;497;1;480;480;0;46.88279301745636;35.411471321695764;18.70324189526185;16.70822942643392;0;7;4rsaLssjfV;label;image;rectanglelabels;manual;false;false;2023-01-04T03:54:39.936370Z;2023-01-04T03:54:39.936399Z;7.85;0;496;1;;;90a0280e-d20_color255.jpg;/data/upload/1/90a0280e-d20_color255.jpg;2023-01-04T03:41:56.430577Z;2023-01-04T03:54:43.297006Z;496;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
497;498;1;480;480;0;41.895261845386536;25.935162094763093;17.955112219451372;18.70324189526185;0;7;3ApZgLKmy_;label;image;rectanglelabels;manual;false;false;2023-01-04T03:54:53.249414Z;2023-01-04T03:54:53.249444Z;7.926;0;497;1;;;b68107a9-d20_color287.jpg;/data/upload/1/b68107a9-d20_color287.jpg;2023-01-04T03:41:56.430621Z;2023-01-04T03:54:56.353799Z;497;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
498;499;1;480;480;0;25.935162094763093;37.905236907730675;22.194513715710723;24.189526184538654;0;7;o-akpBZjBr;label;image;rectanglelabels;manual;false;false;2023-01-04T03:55:17.955993Z;2023-01-04T03:55:17.956022Z;6.057;0;498;1;;;6a21e0eb-d20_wood0995.jpg;/data/upload/1/6a21e0eb-d20_wood0995.jpg;2023-01-04T03:41:56.430664Z;2023-01-04T03:55:21.515165Z;498;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
499;500;1;480;480;0;42.14463840399002;30.92269326683292;18.453865336658353;17.206982543640898;0;7;C5GXVH-mKy;label;image;rectanglelabels;manual;false;false;2023-01-04T03:55:36.211044Z;2023-01-04T03:55:36.211074Z;11.552;0;499;1;;;ad560092-d20_color148.jpg;/data/upload/1/ad560092-d20_color148.jpg;2023-01-04T03:41:56.430708Z;2023-01-04T03:55:39.304465Z;499;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
500;501;1;480;480;0;46.1346633416459;33.915211970074814;15.710723192019952;15.211970074812967;0;7;mdbawB_O0p;label;image;rectanglelabels;manual;false;false;2023-01-04T03:55:47.742539Z;2023-01-04T03:55:47.742567Z;6.449;0;500;1;;;33dc94a8-d20_color260.jpg;/data/upload/1/33dc94a8-d20_color260.jpg;2023-01-04T03:41:56.430751Z;2023-01-04T03:55:50.933950Z;500;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
501;502;1;480;480;0;39.650872817955104;55.86034912718203;21.945137157107226;17.705735660847875;0;7;SDqPmNmS5k;label;image;rectanglelabels;manual;false;false;2023-01-04T03:56:01.863612Z;2023-01-04T03:56:01.863638Z;8.864;0;501;1;;;52bfb9f4-d20_wood0953.jpg;/data/upload/1/52bfb9f4-d20_wood0953.jpg;2023-01-04T03:41:56.430794Z;2023-01-04T03:56:05.003749Z;501;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
502;503;1;480;480;0;50.37406483790524;33.16708229426434;20.448877805486283;13.715710723192021;0;7;YiqLN1Qoqm;label;image;rectanglelabels;manual;false;false;2023-01-04T03:56:18.005300Z;2023-01-04T03:56:18.005329Z;9.833;0;502;1;;;3c0393e0-d20_color244.jpg;/data/upload/1/3c0393e0-d20_color244.jpg;2023-01-04T03:41:56.430836Z;2023-01-04T03:56:21.548779Z;502;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
503;504;1;480;480;0;43.39152119700748;34.1645885286783;19.700748129675805;14.463840399002494;0;7;9yO8j2WNyg;label;image;rectanglelabels;manual;false;false;2023-01-04T03:56:41.545410Z;2023-01-04T03:56:41.545440Z;14.996;0;503;1;;;47eb3cf5-d20_color160.jpg;/data/upload/1/47eb3cf5-d20_color160.jpg;2023-01-04T03:41:56.430879Z;2023-01-04T03:56:45.481235Z;503;1;0;0;0;0;;1;1;13;almudenaramirez607@gmail.com;almudenaramirez607@gmail.com, 1;22 hours, 43 minutes;480;480;0;43.39152119700748;34.1645885286783;19.700748129675805;14.463840399002494;0;7;9yO8j2WNyg;label;image;rectanglelabels;manual;14.638;false;2023-01-04T03:56:39.715006Z;2023-01-04T03:56:39.715064Z;503;
504;505;1;480;480;0;37.65586034912718;37.905236907730675;22.443890274314214;19.45137157107232;0;7;yVRopXivpW;label;image;rectanglelabels;manual;false;false;2023-01-04T03:56:59.486581Z;2023-01-04T03:56:59.486633Z;10.773;0;504;1;;;405d6a98-d20_wood0962.jpg;/data/upload/1/405d6a98-d20_wood0962.jpg;2023-01-04T03:41:56.430921Z;2023-01-04T03:57:03.512276Z;504;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
505;506;1;480;480;0;40.399002493765586;30.673316708229425;16.957605985037407;13.965087281795508;0;7;_X4_eZykJZ;label;image;rectanglelabels;manual;false;false;2023-01-04T03:57:16.044359Z;2023-01-04T03:57:16.044387Z;9.58;0;505;1;;;ae08eb78-d20_color282.jpg;/data/upload/1/ae08eb78-d20_color282.jpg;2023-01-04T03:41:56.430963Z;2023-01-04T03:57:20.654421Z;505;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
506;507;1;480;480;0;46.38403990024938;34.1645885286783;24.688279301745634;13.216957605985039;0;7;YmavLHgU7c;label;image;rectanglelabels;manual;false;false;2023-01-04T03:57:47.523007Z;2023-01-04T03:57:47.523039Z;24.105;0;506;1;;;044037ce-d20_color245.jpg;/data/upload/1/044037ce-d20_color245.jpg;2023-01-04T03:41:56.431005Z;2023-01-04T03:57:52.086792Z;506;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
507;508;1;480;480;0;35.16209476309227;36.907730673316706;19.45137157107232;17.206982543640898;0;7;5xP2j8o7yE;label;image;rectanglelabels;manual;false;false;2023-01-04T03:58:21.788707Z;2023-01-04T03:58:21.788735Z;12.364;0;507;1;;;584126eb-d20_wood0966.jpg;/data/upload/1/584126eb-d20_wood0966.jpg;2023-01-04T03:41:56.431048Z;2023-01-04T03:58:26.692059Z;507;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
508;509;1;480;480;0;44.88778054862842;33.416458852867834;17.955112219451372;17.955112219451372;0;7;-UW9dLQ2Io;label;image;rectanglelabels;manual;false;false;2023-01-04T03:58:45.756474Z;2023-01-04T03:58:45.756522Z;16.426;0;508;1;;;ba3f688b-d20_color157.jpg;/data/upload/1/ba3f688b-d20_color157.jpg;2023-01-04T03:41:56.431159Z;2023-01-04T03:58:49.563771Z;508;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
509;510;1;480;480;0;43.14214463840399;30.92269326683292;18.453865336658353;14.463840399002494;0;7;E1ZWomYCRy;label;image;rectanglelabels;manual;false;false;2023-01-04T03:59:01.815585Z;2023-01-04T03:59:01.815611Z;9.053;0;509;1;;;32b2e6bc-d20_color142.jpg;/data/upload/1/32b2e6bc-d20_color142.jpg;2023-01-04T03:41:56.431206Z;2023-01-04T03:59:05.962886Z;509;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
510;511;1;480;480;0;51.62094763092269;33.915211970074814;17.206982543640898;11.72069825436409;0;7;p9OUPigvPw;label;image;rectanglelabels;manual;false;false;2023-01-04T03:59:17.978412Z;2023-01-04T03:59:17.978438Z;9.753;0;510;1;;;0760cbf2-d20_color247.jpg;/data/upload/1/0760cbf2-d20_color247.jpg;2023-01-04T03:41:56.431250Z;2023-01-04T03:59:20.915577Z;510;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
511;512;1;480;480;0;50.87281795511222;32.169576059850364;16.957605985037407;14.962593516209477;0;7;X0T0g9UODH;label;image;rectanglelabels;manual;false;false;2023-01-04T03:59:32.860075Z;2023-01-04T03:59:32.860104Z;9.243;0;511;1;;;4d1897cc-d20_color170.jpg;/data/upload/1/4d1897cc-d20_color170.jpg;2023-01-04T03:41:56.431294Z;2023-01-04T03:59:36.075971Z;511;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
512;513;1;480;480;0;50.374064837905244;35.16209476309227;16.70822942643392;15.960099750623442;0;7;8QtA1hCBfl;label;image;rectanglelabels;manual;false;false;2023-01-04T03:59:46.964672Z;2023-01-04T03:59:46.964702Z;8.632;0;512;1;;;449739a7-d20_color251.jpg;/data/upload/1/449739a7-d20_color251.jpg;2023-01-04T03:41:56.431338Z;2023-01-04T03:59:51.266156Z;512;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
513;514;1;480;480;0;51.12219451371571;28.678304239401495;17.206982543640898;15.960099750623442;0;7;u9TDRA26rN;label;image;rectanglelabels;manual;false;false;2023-01-04T04:00:05.775142Z;2023-01-04T04:00:05.775176Z;11.298;0;513;1;;;a5247fb9-d20_color213.jpg;/data/upload/1/a5247fb9-d20_color213.jpg;2023-01-04T03:41:56.431381Z;2023-01-04T04:00:09.890080Z;513;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
514;515;1;480;480;0;42.64339152119701;31.17206982543641;17.955112219451372;18.204488778054863;0;7;6BhGPm3Pey;label;image;rectanglelabels;manual;false;false;2023-01-04T04:00:22.938018Z;2023-01-04T04:00:22.938046Z;10.304;0;514;1;;;909880c2-d20_color277.jpg;/data/upload/1/909880c2-d20_color277.jpg;2023-01-04T03:41:56.431424Z;2023-01-04T04:00:27.564559Z;514;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
515;516;1;480;480;0;52.119700748129674;42.14463840399002;20.199501246882793;19.201995012468828;0;7;lCP84Tk04z;label;image;rectanglelabels;manual;false;false;2023-01-04T04:00:43.218163Z;2023-01-04T04:00:43.218190Z;12.556;0;515;1;;;75b876b0-d20_wood1007.jpg;/data/upload/1/75b876b0-d20_wood1007.jpg;2023-01-04T03:41:56.431467Z;2023-01-04T04:00:46.963410Z;515;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
516;517;1;480;480;0;49.62593516209476;28.92768079800498;16.458852867830423;16.209476309226932;0;7;CsrHij98vi;label;image;rectanglelabels;manual;false;false;2023-01-04T04:00:57.821267Z;2023-01-04T04:00:57.821296Z;7.551;0;516;1;;;0990a619-d20_color229.jpg;/data/upload/1/0990a619-d20_color229.jpg;2023-01-04T03:41:56.588066Z;2023-01-04T04:01:02.384377Z;516;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
517;518;1;480;480;0;52.36907730673317;48.37905236907731;20.448877805486283;18.952618453865338;0;7;b-4aVpjxch;label;image;rectanglelabels;manual;false;false;2023-01-04T04:01:31.303363Z;2023-01-04T04:01:31.303393Z;13.436;0;517;1;;;b50f910a-d20_wood1009.jpg;/data/upload/1/b50f910a-d20_wood1009.jpg;2023-01-04T03:41:56.588151Z;2023-01-04T04:01:35.390163Z;517;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
518;519;1;480;480;0;49.12718204488778;27.431421446384043;18.70324189526185;17.206982543640898;0;7;pnKeqwjBIm;label;image;rectanglelabels;manual;false;false;2023-01-04T04:01:50.823809Z;2023-01-04T04:01:50.823914Z;11.388;0;518;1;;;81445f1c-d20_color224.jpg;/data/upload/1/81445f1c-d20_color224.jpg;2023-01-04T03:41:56.588199Z;2023-01-04T04:01:55.399832Z;518;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
519;520;1;480;480;0;51.3715710723192;27.182044887780553;15.960099750623442;15.960099750623442;0;7;HcwZTgJRNu;label;image;rectanglelabels;manual;false;false;2023-01-04T04:02:10.355649Z;2023-01-04T04:02:10.355677Z;12.313;0;519;1;;;25059453-d20_color219.jpg;/data/upload/1/25059453-d20_color219.jpg;2023-01-04T03:41:56.588244Z;2023-01-04T04:02:13.933147Z;519;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
520;521;1;480;480;0;51.62094763092269;26.184538653366584;15.211970074812967;18.70324189526185;0;7;vN_iB7Ob7n;label;image;rectanglelabels;manual;false;false;2023-01-04T04:02:28.989475Z;2023-01-04T04:02:28.989503Z;12.257;0;520;1;;;4ee6490e-d20_color223.jpg;/data/upload/1/4ee6490e-d20_color223.jpg;2023-01-04T03:41:56.588288Z;2023-01-04T04:02:32.841425Z;520;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
521;522;1;480;480;0;52.36907730673317;30.92269326683292;17.206982543640898;13.965087281795508;0;7;9jLc3fOeJf;label;image;rectanglelabels;manual;false;false;2023-01-04T04:02:46.086943Z;2023-01-04T04:02:46.087016Z;10.672;0;521;1;;;79ae0c1a-d20_color085.jpg;/data/upload/1/79ae0c1a-d20_color085.jpg;2023-01-04T03:41:56.588576Z;2023-01-04T04:02:50.295816Z;521;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
522;523;1;480;480;0;49.87531172069826;27.930174563591017;17.206982543640898;13.715710723192021;0;7;XzgapZgu3t;label;image;rectanglelabels;manual;false;false;2023-01-04T04:03:04.086736Z;2023-01-04T04:03:04.086763Z;10.771;0;522;1;;;1d7a3a72-d20_color197.jpg;/data/upload/1/1d7a3a72-d20_color197.jpg;2023-01-04T03:41:56.588632Z;2023-01-04T04:03:09.059519Z;522;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
523;524;1;480;480;0;36.159600997506246;34.91271820448879;18.453865336658353;17.206982543640898;0;7;zk99cWEIUc;label;image;rectanglelabels;manual;false;false;2023-01-04T04:03:26.570672Z;2023-01-04T04:03:26.570701Z;14.581;0;523;1;;;3f61cd2a-d20_wood0998.jpg;/data/upload/1/3f61cd2a-d20_wood0998.jpg;2023-01-04T03:41:56.588679Z;2023-01-04T04:03:30.150445Z;523;1;0;0;0;0;;1;1;15;almudenaramirez607@gmail.com;almudenaramirez607@gmail.com, 1;22 hours, 36 minutes;480;480;0;36.159600997506246;34.91271820448879;18.453865336658353;17.206982543640898;0;7;zk99cWEIUc;label;image;rectanglelabels;manual;13.197;false;2023-01-04T04:03:25.009066Z;2023-01-04T04:03:25.009097Z;523;
